# id,price_doc
5335,19738932.59
5336,37450849.40
5341,19541245.02
5342,20245121.93
5343,15430546.47
5345,17242723.61
5356,16639734.69
5361,17802523.37
5362,26871181.65
5369,22892155.05
5381,16020767.32
5383,23316791.58
5387,20128578.73
5391,19436855.01
5392,18300451.83
5401,25099435.46
5404,22926414.88
5407,24252425.16
5408,15977688.38
5411,25326023.26
5413,22264780.19
5416,25727516.04
5418,20299141.63
5428,18640061.67
5429,17247527.73
5432,16654622.04
5435,20629721.78
5437,16372339.04
5438,27101876.85
5442,21635431.17
5445,18808703.38
5446,27600168.96
5447,16751274.47
5448,17772857.00
5449,15961132.49
5455,22235212.90
5459,20506788.84
5468,28299575.10
5474,20963115.89
5480,24135382.04
5487,24053474.23
5488,25619528.55
5489,18018676.41
5490,20420208.26
5496,14811298.18
5501,18172218.96
5502,28020802.17
5507,16210669.56
5510,33288221.98
5513,25809410.50
5515,19016755.14
5517,19410213.90
5519,18640002.12
5523,17462115.06
5527,18613656.93
5529,16095692.40
5538,18773788.44
5540,23348191.03
5541,19776243.25
5544,14839782.16
5549,33090703.78
5553,21381129.47
5554,19972922.16
5555,14533015.57
5557,20295452.59
5558,19942249.57
5559,21436408.22
5563,22511180.73
5565,27962464.67
5567,16167135.33
5579,16399882.47
5580,22628045.45
5581,22418332.28
5583,21677161.40
5584,20096678.21
5585,22244989.24
5590,25266943.22
5596,26379275.39
5599,19973896.20
5601,16568276.16
5602,16310665.34
5605,21135446.11
5609,16080988.81
5611,22646565.42
5612,19990391.44
5619,17915803.56
5621,19316285.00
5623,15319914.84
5624,17248918.30
5629,17933360.92
5630,18788494.43
5631,15521225.30
5633,21870917.81
5636,26770078.98
5638,19600643.91
5639,20361097.94
5642,17924291.36
5645,15990266.19
5649,28297396.47
5653,19267285.40
5656,30927913.67
5657,21146243.45
5658,19928477.57
5661,20272798.25
5666,22097400.31
5667,18414811.19
5671,17978061.82
5673,19783280.17
5674,17639576.68
5677,18336492.06
5679,23840694.65
5681,19629425.89
5683,18306732.59
5688,14963930.58
5695,20262561.44
5697,22518666.35
5701,19973698.22
5703,20158542.15
5707,20963115.89
5710,21630977.68
5716,23521077.32
5717,16417296.10
5719,26905986.79
5721,22637157.70
5722,17097466.48
5725,20781938.55
5731,48139619.53
5733,15230994.76
5734,13198653.55
5735,21591338.38
5737,16861491.42
5739,22971106.11
5745,19954368.41
5750,15281696.47
5752,12062249.32
5753,23378757.74
5756,22264780.19
5763,16235339.42
5765,17010627.65
5767,22713854.70
5768,25053839.79
5774,20571852.39
5778,15754483.74
5779,18123982.38
5780,20449775.09
5781,24135368.68
5783,26148146.56
5784,19795832.27
5789,23710795.68
5792,21429984.57
5793,23273422.53
5795,21098700.01
5801,18309469.96
5802,19533770.02
5803,17726881.26
5804,18993546.64
5807,20890049.39
5811,16259054.24
5812,13572826.87
5813,23291744.75
5814,18664840.96
5815,16091831.69
5816,19705748.37
5819,21330178.36
5826,25189729.33
5831,14525897.74
5835,18902772.21
5839,23130788.55
5841,19935202.29
5843,13682142.02
5844,16076167.59
5847,12833125.69
5857,20989445.18
5860,19510560.02
5862,22153934.66
5864,27889659.07
5869,16224478.71
5870,16928196.95
5878,18425107.73
5883,21100750.67
5892,17700462.69
5894,25432340.88
5897,24227513.30
5905,26084967.67
5907,19023262.61
5910,18201561.98
5913,19999478.02
5916,22238046.66
5919,14790647.20
5920,18771460.50
5923,26782929.91
5925,14697268.53
5934,17731934.15
5937,19701351.32
5938,17188206.72
5940,19959631.68
5941,18148766.79
5946,17699759.82
5947,116633808.25
5948,23420785.93
5950,17687068.33
5952,22395021.94
5955,15114737.96
5957,14569751.94
5958,14455726.62
5965,15377426.09
5966,17303519.94
5970,22641242.81
5971,33452516.30
5972,20022427.53
5974,23838320.48
5978,22366365.06
5980,16861530.32
5985,17450011.23
5986,21855977.23
5988,18327026.35
5989,25569083.92
5995,18536552.92
5997,18854725.44
6000,18187230.45
6004,25485656.45
6005,18566295.11
6013,20637139.75
6015,16163255.33
6021,21267689.14
6022,16742967.60
6032,18787739.21
6034,20926983.51
6036,18156556.89
6043,14663174.40
6044,24724075.57
6045,20006001.09
6046,21158304.24
6049,26318626.17
6058,16441902.05
6061,22943276.53
6065,20482975.19
6075,13505597.98
6081,20439317.18
6097,15840378.84
6099,15298733.07
6100,17641922.52
6112,30306142.78
6120,18817818.88
6125,23252566.26
6126,21833666.45
6129,18041584.57
6132,23263185.72
6134,22191009.53
6137,19668756.22
6154,20064196.06
6155,8237233.29
6157,16026390.18
6158,22882760.83
6162,17258998.70
6163,16695477.93
6173,19348555.36
6174,17119772.54
6175,22842601.30
6178,17639848.73
6186,23432704.22
6188,26760408.94
6193,20072160.89
6195,17115198.99
6201,15543191.84
6205,15639357.24
6206,23449374.38
6208,29733299.11
6210,22163094.78
6214,18856312.02
6228,19696061.48
6233,26867123.35
6235,17307447.67
6237,22461326.87
6242,18445943.77
6247,17882928.60
6263,21588470.85
6267,19130502.91
6269,19942987.80
6274,16423938.37
6275,20460606.49
6291,16549096.51
6292,22138116.76
6294,16022989.81
6295,19522052.02
6296,15689933.90
6302,20646574.94
6309,15224453.38
6310,17402106.55
6311,21869505.88
6312,25399249.21
6314,23916977.30
6316,25766415.91
6317,26944886.65
6330,15971359.97
6335,20963115.89
6336,25594437.56
6339,15307428.84
6340,19505116.08
6345,20471749.18
6350,25339701.73
6357,20054756.78
6359,29008379.93
6363,18381105.03
6365,18591723.12
6366,16877243.56
6370,16369557.71
6371,22460316.78
6374,17740237.78
6375,29506134.08
6377,16850406.23
6379,31177477.65
6380,23549803.63
6387,15619942.40
6388,16251692.33
6390,25819414.31
6395,19259432.72
6396,21980540.04
6404,18532378.19
6405,15941216.00
6413,18284690.31
6415,14873054.25
6416,28455058.78
6424,23938822.00
6425,17114287.86
6427,22791497.98
6444,19233650.05
6446,14704121.88
6451,18333977.11
6453,23099275.60
6454,16371500.16
6455,16734572.46
6457,23374756.74
6458,17156974.82
6465,21158304.24
6467,17267557.52
6469,20571852.39
6471,14835470.47
6476,19445923.33
6477,19623105.72
6478,19652993.22
6480,13585765.04
6481,15407666.82
6486,21694013.03
6487,19454394.28
6490,17954891.10
6501,23942587.74
6507,25280319.45
6511,21820989.68
6513,19796258.71
6520,20132645.67
6527,22246353.93
6538,25047137.14
6541,12954540.13
6550,18454343.09
6553,23594192.97
6557,17889195.39
6560,26493797.45
6563,17286376.99
6568,26758576.78
6571,18644755.95
6573,26953765.13
6577,14245334.99
6594,24362677.28
6595,15441377.35
6599,21899478.44
6600,21368585.18
6606,25161427.13
6609,14065349.91
6614,14173676.32
6615,17301656.96
6616,16415481.24
6620,22313916.86
6621,17268772.95
6625,17282245.34
6628,16901454.17
6636,22274417.87
6637,18076674.19
6638,18054585.40
6640,27705849.11
6644,16573423.13
6648,14881577.77
6650,16821960.24
6657,23449374.38
6658,25360976.63
6660,17723789.49
6661,25232073.46
6663,22674252.45
6671,26429049.65
6672,25284136.81
6673,15731570.16
6677,14985369.52
6681,19679701.45
6682,18055066.74
6684,22394110.78
6686,16769377.44
6688,18102247.50
6694,23796721.95
6695,15628809.90
6696,14688456.50
6698,19592473.78
6702,23223058.59
6717,18103507.45
6722,24080285.12
6726,24294992.54
6729,24369005.68
6730,17851748.13
6733,18370315.05
6739,16276848.03
6743,18609486.73
6746,26217369.96
6747,29696251.18
6752,22778592.26
6753,14950608.21
6761,23778984.73
6763,16475448.86
6764,16061483.26
6767,21724163.42
6771,28514513.04
6774,15814763.11
6785,22892974.00
6787,18183065.65
6792,18012153.51
6793,24135368.68
6797,17075091.60
6799,23097733.77
6801,25665563.41
6804,17828288.67
6811,16163255.33
6812,18680910.92
6813,20308327.77
6825,24578413.88
6829,19600222.84
6830,21263134.29
6832,16181484.12
6833,20149556.76
6842,20885935.36
6843,17351041.40
6844,18510487.50
6851,18014983.32
6855,18764054.15
6856,20897999.38
6858,14431836.81
6862,18667593.89
6868,18856433.44
6869,16162145.23
6870,29724932.67
6871,18983427.96
6875,22307133.63
6876,24400473.68
6883,16056725.76
6885,23703355.72
6887,17388400.50
6889,17950987.86
6894,22559600.21
6895,18354994.21
6896,16713622.47
6897,16634126.74
6899,23354491.91
6904,16368555.75
6907,27845810.23
6909,27225577.94
6910,17788079.33
6913,21814953.30
6927,21833506.67
6930,21724163.42
6932,17224010.59
6936,19529195.28
6943,18217531.18
6947,16707684.24
6955,16601651.72
6960,20561693.72
6969,21908123.26
6973,19175821.80
6974,22614878.97
6984,28011601.34
6986,15173570.08
6987,23169177.49
6995,13747532.39
7000,25466123.10
7002,15196525.34
7007,13739282.67
7008,17425926.45
7011,17517393.81
7016,17099509.02
7022,39997886.93
7026,22313916.86
7027,22094250.08
7029,25376039.20
7030,16119661.79
7032,20489098.93
7035,16003342.96
7038,21259663.41
7039,16646924.39
7044,15659305.33
7046,23144364.34
7050,16328206.50
7054,20767927.54
7056,21119133.50
7059,28854457.00
7075,21389529.79
7077,15546825.30
7078,17970486.01
7079,22404717.95
7083,14809236.68
7084,14401694.41
7087,15279234.76
7088,22737388.92
7100,22112786.13
7105,25882921.78
7107,19092330.56
7109,14377892.56
7110,16274052.50
7114,22291188.87
7116,15961747.25
7120,23530447.49
7129,15264063.99
7130,17408452.47
7131,16735700.84
7132,18943137.93
7133,18823804.71
7135,18782918.62
7147,20363328.16
7156,36108242.88
7160,17045975.81
7161,16031114.10
7166,20061426.96
7172,32301385.90
7179,15622544.75
7180,16549096.51
7181,21729251.03
7184,26857722.21
7188,19827786.35
7189,21411615.74
7192,15775389.42
7194,22949254.44
7195,18369028.99
7202,24494963.64
7203,19007466.55
7204,15607563.08
7205,22609083.72
7208,22986686.34
7210,88532992.97
7216,27104996.36
7217,15765754.60
7218,16214329.91
7220,18911540.79
7225,23784349.45
7234,19424385.26
7238,23375777.92
7241,20382334.58
7243,25461126.08
7248,16052663.99
7250,24084557.69
7251,16513622.07
7258,23224211.44
7259,21125427.43
7265,21299619.26
7268,41124376.63
7273,21135446.11
7274,17631830.00
7275,16815739.16
7279,18545952.11
7287,20295899.72
7292,15878115.60
7298,25802489.48
7303,23582989.67
7304,25291069.21
7309,18189427.27
7310,13713873.07
7312,31430425.38
7317,18967329.36
7320,24233642.03
7322,22313916.86
7327,19034861.02
7329,16653242.84
7337,29162527.46
7340,25961604.26
7341,16330636.28
7342,17743868.85
7350,13367583.81
7355,25612863.81
7357,23044071.45
7358,14346536.65
7362,26774992.09
7366,16439397.07
7367,18716615.82
7369,26971538.78
7375,15640005.12
7377,24238393.15
7378,18530394.83
7387,31851625.05
7388,20507671.68
7389,20420624.98
7392,16508265.78
7393,22604183.26
7395,17680112.40
7396,15298733.07
7399,16849674.82
7401,20773875.53
7418,23108716.72
7419,16967524.04
7430,25552112.17
7436,17141978.68
7441,17579386.82
7444,16842759.27
7449,19422686.43
7456,19623090.04
7459,17552990.87
7460,47036567.71
7469,17923824.68
7471,20023708.90
7477,23754972.69
7480,19328863.98
7483,24415857.08
7484,15985129.44
7486,17333480.22
7487,19818903.16
7488,20937840.53
7489,18104646.97
7495,18294331.31
7498,18479749.86
7504,28815475.15
7506,20499434.38
7508,18447280.81
7510,24112861.07
7512,15453216.67
7513,16701611.49
7516,16378030.80
7517,13948407.54
7521,20494461.19
7523,26840507.65
7526,20445555.93
7529,15496516.71
7530,22833176.98
7533,22070250.31
7536,17959411.47
7538,34011323.12
7539,19652132.06
7545,17637373.97
7548,22896682.29
7550,22025807.88
7555,26590876.21
7559,26198176.15
7560,22521383.01
7562,21411873.09
7563,18713297.72
7565,26114234.34
7573,19018800.18
7578,15363559.34
7583,25535733.28
7587,21041866.75
7593,20881891.22
7596,19187213.39
7597,19956923.45
7603,21251478.44
7605,17909493.15
7611,16892461.39
7612,24672282.37
7617,28446950.12
7625,24189676.24
7626,17888939.97
7634,19366194.46
7636,22030493.01
7637,22264780.19
7639,17407914.32
7643,18412389.74
7655,15973128.86
7656,18268461.55
7662,16939473.22
7671,15831201.83
7673,16241685.72
7675,22757004.71
7677,17757230.37
7682,18520586.46
7685,19695668.86
7688,21143459.53
7690,24212492.74
7691,19545692.18
7693,17600107.88
7699,26158150.95
7702,40952398.28
7703,20398956.81
7705,21883553.61
7707,23287150.39
7714,19377939.53
7722,16567112.57
7727,20750250.15
7732,19994667.21
7733,23279152.12
7738,17394128.45
7740,18671344.39
7742,24459847.16
7746,20125055.32
7748,15353437.15
7758,18962321.67
7765,27344141.83
7766,22313385.52
7770,16740045.25
7776,23119378.64
7778,17989703.35
7782,22804212.24
7788,25569869.22
7791,18910496.96
7806,31336858.88
7814,19657150.06
7821,20717201.78
7824,22329124.54
7825,24977946.88
7826,20589998.89
7827,15811417.25
7828,18802851.43
7834,25704706.20
7836,21395731.29
7841,11861712.44
7848,23956473.77
7849,22291188.87
7850,24894268.60
7854,19990599.55
7857,16520603.93
7864,21767547.56
7865,18117464.08
7866,17681327.08
7867,22741045.73
7868,16636384.38
7875,15602997.92
7881,15409765.13
7882,20363298.86
7894,21977018.01
7895,15553923.62
7899,24413137.49
7905,19388133.17
7908,19364745.23
7911,20032521.56
7916,21345994.01
7919,15158937.82
7921,18687309.23
7928,21382341.37
7931,19888332.61
7935,21278514.41
7937,19150868.32
7938,22461326.87
7941,25908203.26
7956,20987929.16
7960,18105829.26
7967,24592905.92
7970,28534082.42
7974,18665234.00
7976,19262046.86
7988,20189162.80
7991,18877330.30
7992,25497522.55
7994,15404621.18
8005,20231451.21
8006,14105610.40
8009,22051734.55
8011,25441458.49
8016,25195775.14
8019,19951759.51
8020,17778880.28
8021,17875835.77
8024,18105829.26
8025,22491242.69
8032,15698812.38
8034,24314432.96
8035,17897252.59
8036,19040860.27
8039,21637119.77
8041,19861947.63
8048,16224478.71
8051,19004283.10
8056,22900199.11
8057,26215925.88
8066,19674076.43
8067,22347909.61
8069,15424100.49
8070,22830554.29
8073,24233042.72
8076,10684084.97
8079,21290210.12
8091,27958737.85
8092,19192168.75
8096,22055018.06
8097,22793355.26
8103,29529258.39
8107,22741045.73
8112,22885124.29
8123,18299835.32
8130,20967842.43
8136,18442965.66
8138,18242449.46
8140,18135509.04
8142,23348568.53
8145,15257443.34
8146,21545205.01
8151,18484085.58
8154,17606690.53
8155,22020239.96
8156,25321520.00
8157,15914929.07
8160,21855977.23
8161,26319697.01
8166,19683550.85
8168,16157642.44
8170,19183840.76
8178,19239912.89
8180,18995872.54
8181,25000586.78
8183,16220798.88
8188,15637840.13
8193,18185886.92
8196,14563778.13
8198,23244064.40
8210,24932780.99
8211,22893975.68
8218,15359610.35
8223,19731099.87
8224,20042623.95
8225,20754561.82
8227,16804827.39
8232,20777875.52
8237,22038666.21
8242,22351970.87
8244,25240009.13
8246,16317365.23
8247,20731533.31
8250,16597759.61
8255,20572314.82
8256,23125938.09
8262,16909831.86
8265,22689560.01
8270,19735507.18
8272,16204510.62
8280,15557147.15
8281,20555061.79
8286,21260545.86
8301,16303413.16
8305,24357186.09
8306,18940713.66
8312,21827964.02
8313,15985403.33
8315,21477600.92
8317,17220882.15
8319,18509858.86
8322,22046963.93
8324,24555578.62
8325,22152721.26
8326,20522294.65
8335,16700332.15
8337,22713854.70
8338,21388848.07
8340,27732991.72
8344,19473416.46
8345,16530070.74
8348,15537740.14
8349,18336766.48
8353,18021471.10
8355,15543034.30
8356,22512848.38
8357,21282378.18
8369,23933660.20
8370,18378115.32
8373,18091488.37
8383,15459724.42
8384,20193406.70
8390,20924456.87
8392,20495688.32
8393,29706650.85
8395,20698035.84
8402,17181080.28
8408,24653364.45
8410,18043598.09
8415,22937889.65
8424,23355717.26
8427,21604217.51
8428,16344734.85
8429,22724132.14
8430,17666927.48
8435,24728287.73
8440,18139452.11
8442,18464313.25
8445,15664560.58
8451,19032844.92
8453,16957687.35
8454,17993159.73
8457,25434036.47
8459,23554943.79
8460,20081786.84
8461,17270059.58
8462,27979026.82
8465,24443038.55
8468,19740391.02
8471,17874008.93
8472,25343755.25
8477,19583321.52
8481,22299798.33
8489,15975206.15
8490,16639591.75
8491,17832890.87
8496,22928827.63
8498,16521920.37
8499,16571348.38
8500,12908456.53
8501,20095964.35
8502,15366229.78
8510,17029683.20
8514,18611634.70
8519,19741639.36
8534,17811208.77
8535,19701670.23
8540,18624227.52
8544,16724044.11
8548,25973947.72
8550,19255456.55
8553,15847648.89
8554,24161997.74
8558,18919551.02
8560,23818023.61
8563,17228859.71
8568,18998454.69
8569,23826074.04
8570,15928116.84
8572,14172978.78
8575,24161308.71
8576,26076380.51
8578,17683380.93
8579,19431877.41
8580,18014993.99
8581,19732161.29
8582,15885122.26
8584,15277626.32
8585,26559148.71
8588,22971106.11
8589,22731733.96
8590,18613499.16
8596,15949279.48
8599,23666858.80
8602,17563005.21
8603,17024983.97
8606,20311141.57
8615,20541583.07
8616,16371026.55
8624,19046997.91
8630,18605267.04
8649,23105126.41
8651,20814347.54
8655,16664442.56
8659,18937159.74
8665,19716411.62
8672,16156889.05
8674,21184281.38
8675,15425076.98
8679,16333873.75
8680,18788494.43
8685,17197850.72
8688,16060727.60
8689,23209754.20
8690,19318359.33
8695,22999460.42
8697,16547370.93
8699,16675545.10
8702,19460810.20
8705,16826592.35
8708,19474447.30
8713,20349743.40
8715,22015139.74
8716,16989408.03
8718,18464117.49
8721,18313071.28
8723,28899569.15
8730,16961156.52
8733,14884826.91
8735,22892698.69
8736,16853063.43
8738,23916232.85
8740,18234813.02
8741,18245044.42
8743,14215973.90
8751,17777562.42
8755,16786436.76
8756,19222525.96
8759,22564528.58
8762,18242756.84
8763,16134849.75
8770,13895286.53
8772,16378066.53
8776,16249579.02
8778,24402262.57
8781,23855186.55
8783,24622614.60
8787,17875501.27
8790,15064504.80
8791,15806083.97
8797,17472011.58
8802,23132620.98
8805,19075870.98
8808,15877561.64
8811,18231193.35
8813,18531680.41
8815,14788919.42
8816,19214684.97
8819,18804834.21
8822,24380130.49
8828,21261601.36
8829,34912525.44
8835,25666235.43
8837,20441708.06
8839,20162393.03
8846,14982734.02
8849,14991870.80
8858,21293551.35
8861,19320549.73
8864,20043612.92
8865,23082605.44
8870,16963521.52
8871,17370610.50
8876,20640380.93
8877,18741140.46
8880,16414412.91
8882,18998039.78
8891,24818135.39
8894,13430810.77
8895,23332001.37
8900,17456760.44
8902,22028879.14
8904,24078423.71
8912,19479563.20
8913,20334471.26
8914,16967347.43
8917,16406663.10
8920,16848838.93
8923,21112267.87
8926,20090052.53
8936,23207648.20
8941,25764508.77
8947,18824061.78
8953,13915530.59
8961,14634223.39
8969,18334803.16
8970,17703661.28
8971,17336639.68
8972,21402849.52
8979,17204160.42
8986,25167146.61
8987,18645936.09
8988,15108292.75
8992,18444985.07
8997,18150837.36
9000,21096194.69
9001,20405641.83
9002,17476004.51
9003,19220871.68
9004,18732665.82
9006,18966640.33
9010,15674052.89
9012,16671218.37
9017,22751358.25
9024,15975206.15
9027,15514640.84
9028,19803606.60
9032,25064650.23
9038,21563011.18
9047,15582741.61
9054,22221785.60
9061,17249420.65
9074,24907120.26
9075,22499827.72
9076,18372060.57
9077,19849508.32
9078,16625068.29
9083,23991030.92
9085,17245440.94
9088,19055217.67
9091,19859838.83
9093,24625230.64
9098,25095287.14
9100,19151221.52
9101,17714091.35
9109,15787241.52
9111,22852050.41
9113,24109247.67
9116,27610545.17
9117,14913968.51
9118,19910123.26
9119,23106948.07
9122,15702432.12
9124,16465315.79
9126,15770088.47
9128,23494174.14
9129,25669866.79
9136,15727129.04
9138,34198924.95
9144,25246270.14
9146,17732609.41
9156,15888687.09
9157,19826699.98
9158,16836592.26
9159,14960088.59
9165,16988047.27
9166,22936225.36
9180,17081046.49
9182,18090808.70
9183,17758337.11
9185,23272370.09
9189,15463377.64
9191,18244178.20
9193,18288545.01
9194,19906273.61
9198,24662535.93
9199,16593776.15
9201,15989396.37
9204,21949557.47
9207,15322982.31
9209,21294781.43
9210,18959114.45
9212,21412146.25
9213,17995270.65
9214,15160991.97
9223,19920765.34
9224,15448296.11
9226,19658346.28
9230,22830554.29
9232,20809359.46
9239,18464117.49
9240,16948056.03
9245,23500721.96
9246,19743826.82
9248,13938251.60
9252,20783858.32
9258,13424909.93
9265,22775917.76
9266,20125883.88
9269,21631254.86
9274,16857347.65
9275,19810812.74
9277,15567992.77
9278,21273167.07
9282,19428377.92
9283,22833176.98
9287,28939295.07
9289,18584304.84
9293,20282271.71
9295,20295716.21
9296,26417042.25
9297,18527582.28
9301,15669184.09
9308,19239118.60
9311,15989127.04
9321,24775517.68
9323,22381334.79
9324,15353288.71
9326,15132322.12
9327,16358974.62
9336,14995610.51
9341,25933635.62
9343,15232213.51
9344,22999460.42
9347,19468854.26
9354,21389478.14
9357,24873233.91
9360,15916810.62
9361,17246567.28
9363,19798327.04
9365,16619776.81
9369,18234813.02
9374,17884666.44
9376,22842791.65
9378,15511253.83
9384,15651034.04
9385,25815003.77
9387,26785228.90
9392,20354692.70
9396,22378620.03
9399,17752994.09
9402,15975895.18
9410,21141694.60
9416,16462298.46
9423,15651008.55
9429,22287000.13
9430,17368050.57
9431,23343417.12
9438,19468312.75
9441,25764508.77
9442,16302952.90
9443,19987393.45
9445,25314663.78
9446,23343417.12
9447,23210087.95
9449,26127499.82
9451,17552517.17
9452,16843182.51
9454,22680750.38
9456,14814734.80
9463,19110496.42
9464,16911442.88
9467,15558902.78
9471,17094259.06
9472,23106948.07
9475,18400649.29
9476,15474369.11
9477,16009137.44
9483,22008446.15
9486,14479955.13
9487,24662535.93
9488,22006410.82
9490,21927301.43
9496,16735684.00
9499,18788359.34
9500,13485919.87
9501,15295069.88
9503,22405774.36
9504,19175712.64
9510,17414371.32
9523,22685337.80
9525,16916258.95
9527,17990000.80
9530,19557093.75
9537,31370293.00
9539,18869221.40
9541,22054867.24
9543,18346268.83
9548,17630384.46
9549,19543202.07
9552,23659998.19
9555,25169809.22
9557,26785228.90
9564,15505121.86
9565,16639998.94
9574,15558902.78
9576,18096911.44
9578,18614317.85
9582,24494819.77
9585,18230631.41
9586,17688385.17
9587,18159564.72
9598,20577474.01
9600,19294608.53
9601,14542151.43
9602,22736029.14
9604,19349881.88
9606,21678280.34
9620,24390027.73
9627,15757342.72
9633,30555962.89
9639,14209245.63
9640,16405000.46
9643,19472289.37
9648,18341275.81
9655,18464117.49
9656,20272798.25
9660,16336230.77
9663,22402978.55
9668,18144729.13
9675,16782211.39
9676,23070059.97
9677,19664179.62
9690,20144266.28
9693,25993958.46
9694,17875694.17
9698,22246353.93
9700,16896488.66
9701,24018815.08
9708,23995335.73
9714,17194325.68
9719,18048493.78
9721,18736242.30
9727,26267193.20
9728,17300839.88
9734,17862644.76
9738,18752158.48
9745,20494329.98
9748,16792702.14
9749,16758976.97
9754,16043988.01
9759,22019258.66
9762,21762478.09
9766,15670225.84
9774,15587502.67
9777,15193181.38
9779,18383683.35
9788,18032937.79
9796,18422684.24
9801,19674676.71
9803,21502111.73
9807,16531255.70
9809,18187723.71
9811,25113713.39
9812,16221578.54
9814,18616677.99
9815,19625816.40
9819,18050042.93
9829,16847559.63
9832,15797384.41
9835,20896181.36
9837,15762605.56
9838,18234813.02
9849,20686092.92
9859,23397920.97
9861,20001068.16
9862,17180478.04
9863,17149556.05
9865,24229571.73
9867,20162153.53
9868,16578008.90
9874,23911590.59
9876,20696366.20
9879,10915929.13
9882,15806606.68
9883,26166940.76
9885,13287740.32
9887,15096542.26
9890,25094374.13
9901,22787559.70
9907,18780178.72
9908,17228802.15
9909,20158714.98
9910,16311727.40
9913,22651151.60
9914,16266554.39
9915,26645119.62
9918,18169628.02
9919,18534586.90
9920,22713508.16
9921,20185190.81
9926,15542219.71
9927,26017835.68
9934,17285521.48
9938,25485484.60
9941,17023283.69
9946,16154350.55
9952,16355083.57
9956,19050046.45
9959,23286748.18
9961,18783830.33
9962,14323693.12
9964,20260329.98
9980,16074159.16
9989,22784487.49
9992,18114494.04
9993,23299372.94
9995,20555061.79
9999,17600005.33
10000,16314306.12
10001,23230894.32
10006,22048442.55
10010,15250074.23
10012,22355237.58
10013,22973885.79
10016,22185941.96
10021,22088688.17
10023,20840328.87
10026,16295473.36
10027,21493002.61
10042,16315534.75
10043,18443272.34
10044,16170394.50
10045,13722751.55
10049,16971934.97
10057,19722284.56
10067,22418657.84
10069,18636161.30
10076,23264153.85
10077,24015380.03
10080,18007868.84
10084,18479369.29
10088,14820067.02
10089,24710719.16
10091,29052698.96
10095,16319187.17
10107,19174276.71
10117,15296019.67
10119,25804455.73
10121,18893715.36
10123,20642770.92
10125,14705943.89
10128,19465533.55
10131,16249429.05
10132,16740008.57
10137,26120459.53
10138,24128353.07
10142,16276857.29
10144,20035078.65
10147,20993004.79
10148,25037658.50
10152,16142887.90
10154,19401693.09
10156,29103816.26
10163,17982719.73
10164,16601909.76
10165,21982061.92
10166,20058796.84
10173,20705511.84
10176,20951512.41
10183,17416330.77
10184,23055730.89
10185,15247042.26
10186,20584420.41
10195,14867226.31
10199,17886359.98
10201,22931888.25
10203,17141577.76
10205,23150310.93
10212,16945396.97
10213,18487347.71
10214,30281371.72
10218,20197567.03
10219,22120382.29
10222,15699621.18
10225,25429787.12
10228,23035258.55
10235,21724163.42
10237,15711288.77
10238,15996426.76
10240,16433041.76
10241,18302728.21
10243,16714190.49
10245,13246779.11
10248,15946171.81
10249,19065514.12
10251,19274526.31
10255,16355040.23
10259,19771718.76
10265,27380566.13
10279,19854644.46
10280,21382822.57
10283,19622779.27
10284,22566089.13
10285,18111354.86
10288,23449303.64
10294,20343750.64
10297,15855519.33
10303,16850017.24
10307,23163331.40
10314,15399729.01
10317,28681162.80
10318,21668046.78
10320,18270063.96
10321,15777718.42
10323,16170134.51
10330,18118573.47
10333,26052141.66
10337,15209432.01
10338,20815490.45
10342,28998575.40
10346,20123177.55
10348,25485204.36
10351,19346039.44
10352,26486632.60
10353,17409165.47
10356,20426427.32
10360,16281245.17
10364,23287108.68
10366,16648473.29
10369,18726400.26
10373,16807803.24
10375,23351161.78
10380,21830035.07
10381,20014506.46
10384,17866735.55
10393,20276618.86
10395,27512280.73
10404,18642021.00
10409,24252691.48
10414,15465770.17
10422,19001523.99
10425,17984866.48
10430,22509630.59
10431,13604516.90
10432,16658163.27
10433,16339980.95
10435,15530373.12
10446,18186264.19
10451,17503957.96
10461,16729321.82
10462,17734188.39
10464,16330614.88
10471,18910078.05
10478,26278818.16
10480,22613844.10
10481,19094950.00
10482,21284760.71
10484,24742205.59
10488,21691116.87
10489,31146402.07
10497,19312596.83
10501,17300234.47
10503,17831610.41
10506,19882176.22
10508,16764345.01
10509,17681067.99
10512,19090471.49
10521,20631491.66
10525,17654619.26
10526,18816282.47
10528,16630848.47
10532,18697152.47
10535,19364708.45
10539,22585120.81
10557,26393278.07
10564,20764369.68
10565,20297172.33
10566,15098350.71
10567,17714919.28
10569,17598022.23
10570,22598187.67
10572,25011600.25
10575,16061052.67
10578,15985380.80
10583,14602807.05
10585,22031673.62
10590,30360888.95
10591,25806024.88
10593,17469038.47
10600,18993245.25
10604,35177063.78
10605,22798195.81
10606,24837419.61
10613,13706070.39
10622,19510603.48
10624,19896421.47
10626,20401850.31
10641,15861725.84
10645,24953147.78
10646,17985944.70
10648,16948873.75
10649,14176186.57
10651,24861158.10
10656,17532076.28
10658,19112637.73
10661,17021103.09
10663,16009052.17
10674,24310732.91
10682,24655686.64
10684,26890749.61
10691,20024463.18
10693,17562488.00
10694,41973681.30
10696,23522721.16
10698,14392207.97
10700,14865212.48
10704,24040216.58
10718,33896431.07
10719,16087852.08
10724,26282611.88
10726,14877835.60
10731,27337681.50
10740,24136851.25
10743,14521372.93
10744,14252396.02
10746,19373349.32
10748,23140075.77
10751,17444210.03
10757,28128301.79
10758,26286907.24
